Course_1,Course_2,Similarity
FREN 254,CS 361,-0.21738873
FREN 254,DANC 107,0.39316532
FREN 254,DANC 148,0.40848786
FREN 254,DANC 190,0.18909046
FREN 254,DANC 200,0.2916225
FREN 254,DANC 206,0.53942055
FREN 254,DANC 208,0.5187279
FREN 254,DANC 279,0.44377735
FREN 254,DANC 309,0.50555444
FREN 254,DANC 310,0.23247652
FREN 254,DANC 350,0.2872327
FREN 254,DGAH 398,0.27681708
FREN 254,ECON 110,0.2911167
FREN 254,ECON 111,0.3613199
FREN 254,ECON 265,0.25302985
FREN 254,ECON 269,0.26718616
FREN 254,ECON 270,0.40444508
FREN 254,ECON 274,-0.026838733
FREN 254,ECON 277,0.2718367
FREN 254,ECON 280,0.34086546
FREN 254,ECON 330,0.5300055
FREN 254,ECON 331,0.49873203
FREN 254,ECON 398,0.1988286
FREN 254,EDUC 110,0.11038525
FREN 254,EDUC 242,0.12003528
FREN 254,EDUC 338,0.17229712
FREN 254,EDUC 385,0.2976516
FREN 254,EDUC 395,0.4726743
FREN 254,ENGL 109,0.35098532
FREN 254,ENGL 115,0.19601409
FREN 254,ENGL 160,0.24336326
FREN 254,ENGL 202,0.20868844
FREN 254,ENGL 209,0.2270137
FREN 254,ENGL 230,0.3468504
FREN 254,ENGL 253,-0.051848736
FREN 254,ENGL 255,-0.015400129
FREN 254,ENGL 268,0.013038349
FREN 254,ENGL 295,0.55863655
FREN 254,ENGL 338,0.25100577
FREN 254,ENGL 370,0.4203767
FREN 254,ENGL 371,0.5421849
FREN 254,ENGL 395.00,0.61726195
FREN 254,EUST 101.07,0.5748133
FREN 254,EUST 207,0.24475057
FREN 254,FREN 103,0.27885434
FREN 254,FREN 208,0.3948106
FREN 254,FREN 210,0.43141583
FREN 254,FREN 245,0.40200382
FREN 254,FREN 254,1.0
FREN 254,FREN 255,0.26561505
FREN 254,FREN 259,0.20318887
FREN 254,FREN 310,0.20087683
FREN 254,GEOL 110,0.15553284
FREN 254,GEOL 230,0.184934
FREN 254,GEOL 240,0.118788525
FREN 254,GEOL 255,0.22653322
FREN 254,GERM 103,0.2935765
FREN 254,GERM 217,0.39943716
FREN 254,GERM 221,0.060889035
FREN 254,GRK 102,0.52156186
FREN 254,GRK 226,-0.070108026
FREN 254,GWSS 110,0.44453204
FREN 254,GWSS 200,0.12611519
FREN 254,GWSS 398.00,0.40553668
FREN 254,HEBR 102,0.54049647
FREN 254,HIST 111,0.4909308
FREN 254,HIST 116,0.3662356
FREN 254,HIST 153,0.2361884
FREN 254,HIST 201,0.2203901
FREN 254,HIST 205,0.36019778
FREN 254,HIST 206,0.33250654
FREN 254,HIST 209,0.33784553
FREN 254,HIST 229,0.3028652
FREN 254,HIST 251,0.45926115
FREN 254,HIST 265,0.49111432
FREN 254,HIST 270,0.18512817
FREN 254,HIST 276,0.38203508
FREN 254,HIST 287,0.18492909
FREN 254,HIST 298,0.40215313
FREN 254,HIST 308,0.37993675
FREN 254,HIST 347,0.39732218
FREN 254,IDSC 198,0.5015101
FREN 254,IDSC 202,0.3003283
FREN 254,IDSC 238,0.24908905
FREN 254,IDSC 251,-0.040014587
FREN 254,IDSC 280,0.22552551
FREN 254,IDSC 289,0.16076717
FREN 254,IDSC 298,0.3890607
FREN 254,JAPN 103,0.5600881
FREN 254,JAPN 206,0.40865234
FREN 254,JAPN 343,0.33342484
FREN 254,LATN 103,0.54363996
FREN 254,LATN 240,0.35909334
FREN 254,LING 110,-0.051422916
FREN 254,LING 115,0.053013638
FREN 254,LING 135,-0.08830026
FREN 254,LING 319,0.13645522
FREN 254,LTAM 220,0.3247036
FREN 254,LTAM 398,0.40933192
FREN 254,MATH 111,0.5196992
FREN 254,MATH 120,0.6851843
FREN 254,MATH 134,0.35668817
FREN 254,MATH 210,0.72309905
FREN 254,MATH 232,0.18623874
FREN 254,MATH 236,0.37451464
FREN 254,MATH 241,0.24739449
FREN 254,MATH 271,0.07096534
FREN 254,MATH 297,0.5412685
FREN 254,MATH 331,0.38089868
FREN 254,MATH 341,0.5693846
FREN 254,MATH 342,0.5337583
FREN 254,MELA 230,0.40139517
FREN 254,MEST 395,0.4816186
FREN 254,MUSC 127,0.53345364
FREN 254,MUSC 204,0.018088743
FREN 254,MUSC 217,0.40487346
FREN 254,MUSC 221,0.22721976
FREN 254,MUSC 227,0.20558172
FREN 254,MUSC 299,0.2647927
FREN 254,MUSC 313,0.096313655
FREN 254,NEUR 238,-0.037570164
FREN 254,NEUR 239,0.30265465
FREN 254,NEUR 395,0.31699747
FREN 254,PHIL 119,-0.17253077
FREN 254,PHIL 124,0.07705675
FREN 254,PHIL 202,0.55401003
FREN 254,PHIL 209,0.19965796
FREN 254,PHIL 210,0.23932113
FREN 254,PHIL 219,0.288599
FREN 254,PHIL 270,0.09649166
FREN 254,PHIL 289,0.2621764
FREN 254,PHYS 123,0.25715846
FREN 254,PHYS 142,0.37915474
FREN 254,PHYS 145,0.39549166
FREN 254,PHYS 234,0.26777965
FREN 254,PHYS 235,0.43025175
FREN 254,PHYS 341,0.3719723
FREN 254,PHYS 342,0.26056978
FREN 254,PHYS 352,0.3471405
FREN 254,POSC 120,0.39777082
FREN 254,POSC 160,-0.07389852
FREN 254,POSC 170,-0.022035586
FREN 254,POSC 201,0.49056944
FREN 254,POSC 206.00,0.20840529
FREN 254,POSC 230,0.18872456
FREN 254,POSC 231,0.36332035
FREN 254,POSC 232.01,0.038706105
FREN 254,POSC 232.02,0.2943981
FREN 254,POSC 242,0.37400872
FREN 254,POSC 252,0.5226354
FREN 254,POSC 266,0.2631088
FREN 254,POSC 272,0.2717649
FREN 254,POSC 302,-0.02627568
FREN 254,POSC 315,0.2838983
FREN 254,POSC 322,0.41787314
FREN 254,POSC 333,-0.12509765
FREN 254,POSC 348,0.14521317
FREN 254,PSYC 110,0.04402266
FREN 254,PSYC 200,0.0727834
FREN 254,PSYC 201,0.3057788
FREN 254,PSYC 216,0.23117416
FREN 254,PSYC 217,0.1448345
FREN 254,PSYC 220,-0.13802859
FREN 254,PSYC 256,0.1963368
FREN 254,PSYC 257,0.15273935
FREN 254,PSYC 354,0.18416722
FREN 254,PSYC 382,-0.036988664
FREN 254,PSYC 389,0.11415583
FREN 254,RELG 110,0.31124517
FREN 254,RELG 121,0.4124888
FREN 254,RELG 155,0.18747994
FREN 254,RELG 213,-0.017859282
FREN 254,RELG 221,0.36216024
FREN 254,RELG 261,0.2639912
FREN 254,RELG 265,0.120095074
FREN 254,RELG 344,0.1806275
FREN 254,RUSS 103,0.27325135
FREN 254,RUSS 110,0.64226294
FREN 254,RUSS 207,0.48842722
FREN 254,RUSS 209,0.48716658
FREN 254,RUSS 228,0.42432392
FREN 254,RUSS 228F,0.58772147
FREN 254,RUSS 266,-0.017662387
FREN 254,RUSS 267,0.001993495
FREN 254,RUSS 307,0.4232504
FREN 254,RUSS 309,0.501031
FREN 254,SOAN 110,-0.08497308
FREN 254,SOAN 111,0.24251689
FREN 254,SOAN 214,0.19982964
FREN 254,SOAN 228,0.27285278
FREN 254,SOAN 240,0.006159259
FREN 254,SOAN 262,0.17767754
FREN 254,SOAN 312,0.3053056
FREN 254,SOAN 313,0.20180833
FREN 254,SOAN 323,0.27623364
FREN 254,SPAN 103,0.35593936
FREN 254,SPAN 205,0.27822956
FREN 254,SPAN 208,0.45424187
FREN 254,SPAN 220,0.43418103
FREN 254,SPAN 263,0.09570373
FREN 254,SPAN 369,0.20970708
FREN 254,STAT 120,0.28595948
FREN 254,STAT 220,0.2923424
FREN 254,STAT 230,0.17900278
FREN 254,STAT 250,0.22675326
FREN 254,STAT 285,0.5223073
FREN 254,STAT 297,0.52065873
FREN 254,STAT 320,0.17924748
FREN 254,THEA 110,0.4788515
FREN 254,THEA 185,0.11151803
FREN 254,THEA 190,0.39804164
FREN 254,THEA 199,0.519654
FREN 254,THEA 226,0.27335832
FREN 254,THEA 245,0.32744443
FREN 255,AFST 289,0.37772027
FREN 255,AFST 300,0.42192063
FREN 255,AMST 115,0.41421178
FREN 255,AMST 269,0.24961367
FREN 255,AMST 321,0.84287935
FREN 255,AMST 396.00,0.25530228
FREN 255,ARBC 103,0.312243
FREN 255,ARBC 206,0.3204157
FREN 255,ARBC 222,0.22469258
FREN 255,ARBC 223,-0.08480256
FREN 255,ARBC 371,0.48207018
FREN 255,ARCN 112,0.45568
FREN 255,ARCN 222,0.4296345
FREN 255,ARTH 214,0.5706632
FREN 255,ARTH 298,0.29480013
FREN 255,ARTS 113,0.3505603
FREN 255,ARTS 122,0.0852934
FREN 255,ARTS 139,0.1741348
FREN 255,ARTS 230,0.32974496
FREN 255,ARTS 252,0.16017942
FREN 255,ARTS 262,0.21798174
FREN 255,ARTS 298,0.15097801
FREN 255,ARTS 322,-0.0032364281
FREN 255,ARTS 339,0.15162918
FREN 255,ARTS 374,0.1293483
FREN 255,ASLN 111,0.35647097
FREN 255,ASST 110,0.35073113
FREN 255,ASST 285,0.5292111
FREN 255,ASTR 113,0.22902587
FREN 255,ASTR 233,0.17378667
FREN 255,BIOC 311,-0.036033403
FREN 255,BIOC 331,0.15888245
FREN 255,BIOL 125,0.14223465
FREN 255,BIOL 126,0.1181045
FREN 255,BIOL 240,-0.05468437
FREN 255,BIOL 241,0.16767319
FREN 255,BIOL 352,0.15976591
FREN 255,BIOL 353,0.4504598
FREN 255,BIOL 370,0.05541884
FREN 255,BIOL 378,0.2601807
FREN 255,CAMS 110,0.4044358
FREN 255,CAMS 111,0.11257623
FREN 255,CAMS 186,0.5149563
FREN 255,CAMS 187,0.06714749
FREN 255,CAMS 214,0.42225668
FREN 255,CAMS 229,0.6459656
FREN 255,CAMS 230,0.6272788
FREN 255,CAMS 265,0.18447672
FREN 255,CAMS 272,0.34407386
FREN 255,CAMS 277,0.46352157
FREN 255,CCST 208,0.3215246
FREN 255,CGSC 130.00,0.051281307
FREN 255,CGSC 330,-0.025372492
FREN 255,CHEM 123,-0.030233571
FREN 255,CHEM 224,-0.03886742
FREN 255,CHEM 234,-0.2087096
FREN 255,CHEM 300.00,0.18951263
FREN 255,CHEM 348,0.10202028
FREN 255,CHEM 349,0.15760584
FREN 255,CHEM 351,-0.01942099
FREN 255,CHEM 352,0.09461038
FREN 255,CHEM 362,-0.07958848
FREN 255,CHIN 103,0.47656628
FREN 255,CHIN 206,0.412347
FREN 255,CHIN 251,0.50143164
FREN 255,CHIN 358,0.5197792
FREN 255,CLAS 123,0.38281354
FREN 255,CLAS 142,0.3472504
FREN 255,CLAS 214,0.60038006
FREN 255,CLAS 240,0.5797112
FREN 255,CS 111,0.03132529
FREN 255,CS 201,0.12800701
FREN 255,CS 202,-0.24046925
FREN 255,CS 208,-0.09130943
FREN 255,CS 251,0.07734184
FREN 255,CS 252,-0.01887977
FREN 255,CS 254,0.064875886
FREN 255,CS 257,0.13783227
FREN 255,CS 304,0.10999778
FREN 255,CS 311,0.24052395
FREN 255,CS 320,0.046988703
FREN 255,CS 347,0.13016807
FREN 255,CS 348,-0.007557664
FREN 255,CS 361,0.03783702
FREN 255,DANC 107,0.23661315
FREN 255,DANC 148,0.42651218
FREN 255,DANC 190,0.29479754
FREN 255,DANC 200,-0.0069733397
FREN 255,DANC 206,0.23335855
FREN 255,DANC 208,0.08508081
FREN 255,DANC 279,0.2678304
FREN 255,DANC 309,0.26230964
FREN 255,DANC 310,0.15266699
FREN 255,DANC 350,0.2393868
FREN 255,DGAH 398,-0.024531286
FREN 255,ECON 110,0.086727135
FREN 255,ECON 111,0.061975405
FREN 255,ECON 265,-0.07188997
FREN 255,ECON 269,0.35640663
FREN 255,ECON 270,0.045323838
FREN 255,ECON 274,0.21554625
FREN 255,ECON 277,0.4857343
FREN 255,ECON 280,0.3367686
FREN 255,ECON 330,0.014631769
FREN 255,ECON 331,-0.089384265
FREN 255,ECON 398,0.31601694
FREN 255,EDUC 110,0.21031955
FREN 255,EDUC 242,0.1809347
FREN 255,EDUC 338,0.47281227
FREN 255,EDUC 385,0.26024458
FREN 255,EDUC 395,0.1411531
FREN 255,ENGL 109,0.22656076
FREN 255,ENGL 115,0.038314886
FREN 255,ENGL 160,0.2683533
FREN 255,ENGL 202,0.15857394
FREN 255,ENGL 209,0.12435831
FREN 255,ENGL 230,0.03619039
FREN 255,ENGL 253,0.35652682
FREN 255,ENGL 255,0.19267288
FREN 255,ENGL 268,-0.10684385
FREN 255,ENGL 295,0.13234517
FREN 255,ENGL 338,0.4337904
FREN 255,ENGL 370,0.3020638
FREN 255,ENGL 371,0.060026295
FREN 255,ENGL 395.00,-0.05731737
FREN 255,EUST 101.07,0.42786935
FREN 255,EUST 207,0.5206036
FREN 255,FREN 103,0.56518424
FREN 255,FREN 208,0.4225502
FREN 255,FREN 210,0.47172743
FREN 255,FREN 245,0.52055347
FREN 255,FREN 254,0.26561505
FREN 255,FREN 255,1.0000001
FREN 255,FREN 259,0.57534283
FREN 255,FREN 310,0.4962256
FREN 255,GEOL 110,0.23440412
FREN 255,GEOL 230,0.1278156
FREN 255,GEOL 240,-0.04741713
FREN 255,GEOL 255,0.084941655
FREN 255,GERM 103,0.1924884
FREN 255,GERM 217,0.38166162
FREN 255,GERM 221,0.33625698
FREN 255,GRK 102,0.24443932
FREN 255,GRK 226,0.5919515
FREN 255,GWSS 110,0.4661947
FREN 255,GWSS 200,0.5468424
FREN 255,GWSS 398.00,0.29926956
FREN 255,HEBR 102,0.13697517
FREN 255,HIST 111,0.5118366
FREN 255,HIST 116,0.2529888
FREN 255,HIST 153,0.6639337
FREN 255,HIST 201,0.62356496
FREN 255,HIST 205,0.35094115
FREN 255,HIST 206,0.44339067
FREN 255,HIST 209,0.567665
FREN 255,HIST 229,0.51447684
FREN 255,HIST 251,0.4464778
FREN 255,HIST 265,0.48432654
FREN 255,HIST 270,0.30742535
FREN 255,HIST 276,0.3225697
FREN 255,HIST 287,0.25999835
FREN 255,HIST 298,0.13958748
FREN 255,HIST 308,0.58723694
FREN 255,HIST 347,0.4674369
FREN 255,IDSC 198,0.15231079
FREN 255,IDSC 202,0.41748944
FREN 255,IDSC 238,0.2212629
FREN 255,IDSC 251,0.14387333
FREN 255,IDSC 280,0.35100347
FREN 255,IDSC 289,0.15887752
FREN 255,IDSC 298,0.10811557
FREN 255,JAPN 103,0.41137624
FREN 255,JAPN 206,0.41696692
FREN 255,JAPN 343,0.47267577
FREN 255,LATN 103,0.14269648
FREN 255,LATN 240,0.38521782
FREN 255,LING 110,0.22225852
FREN 255,LING 115,-0.045238987
FREN 255,LING 135,0.107897714
FREN 255,LING 319,0.30717614
FREN 255,LTAM 220,0.5785181
FREN 255,LTAM 398,0.277941
FREN 255,MATH 111,0.20299214
FREN 255,MATH 120,0.059155036
FREN 255,MATH 134,-0.050516114
FREN 255,MATH 210,0.123762086
FREN 255,MATH 232,-0.073265806
FREN 255,MATH 236,0.21221453
FREN 255,MATH 241,0.16556649
FREN 255,MATH 271,-0.028041987
FREN 255,MATH 297,0.18228479
FREN 255,MATH 331,0.20863326
FREN 255,MATH 341,0.015492665
FREN 255,MATH 342,0.20658298
FREN 255,MELA 230,0.43058586
FREN 255,MEST 395,0.27546796
FREN 255,MUSC 127,0.07547879
FREN 255,MUSC 204,0.044958055
FREN 255,MUSC 217,0.1418025
FREN 255,MUSC 221,0.11697674
FREN 255,MUSC 227,0.111868426
FREN 255,MUSC 299,-0.045525115
FREN 255,MUSC 313,0.28134546
FREN 255,NEUR 238,-0.15331188
FREN 255,NEUR 239,0.13028175
FREN 255,NEUR 395,0.3438157
FREN 255,PHIL 119,0.27173218
FREN 255,PHIL 124,0.22764811
FREN 255,PHIL 202,0.34425232
FREN 255,PHIL 209,0.030127414
FREN 255,PHIL 210,0.06590602
FREN 255,PHIL 219,0.34995925
FREN 255,PHIL 270,0.3116812
FREN 255,PHIL 289,0.056906186
FREN 255,PHYS 123,0.14363322
FREN 255,PHYS 142,-0.059443064
FREN 255,PHYS 145,-0.22534412
FREN 255,PHYS 234,0.0651733
FREN 255,PHYS 235,0.25622267
FREN 255,PHYS 341,0.068036996
FREN 255,PHYS 342,0.27255645
FREN 255,PHYS 352,0.03994645
FREN 255,POSC 120,0.5805936
FREN 255,POSC 160,0.43207648
FREN 255,POSC 170,0.47535038
FREN 255,POSC 201,0.46752405
FREN 255,POSC 206.00,-0.09351939
FREN 255,POSC 230,0.18736307
FREN 255,POSC 231,0.36966866
FREN 255,POSC 232.01,0.34334648
FREN 255,POSC 232.02,0.31972203
FREN 255,POSC 242,0.24662285
FREN 255,POSC 252,0.22666131
FREN 255,POSC 266,0.3722915
FREN 255,POSC 272,-0.22270252
FREN 255,POSC 302,0.37667114
FREN 255,POSC 315,0.3672446
FREN 255,POSC 322,0.64119285
FREN 255,POSC 333,0.40445402
FREN 255,POSC 348,0.38380802
FREN 255,PSYC 110,0.0008345071
FREN 255,PSYC 200,0.11706213
FREN 255,PSYC 201,-0.12553775
FREN 255,PSYC 216,0.105790295
FREN 255,PSYC 217,0.045979273
FREN 255,PSYC 220,0.13373084
FREN 255,PSYC 256,0.14319529
FREN 255,PSYC 257,0.20114413
FREN 255,PSYC 354,0.25949216
FREN 255,PSYC 382,0.16751024
FREN 255,PSYC 389,0.13396448
FREN 255,RELG 110,0.621978
FREN 255,RELG 121,0.31489873
FREN 255,RELG 155,0.20837523
FREN 255,RELG 213,0.53674066
FREN 255,RELG 221,0.51684904
FREN 255,RELG 261,0.49115062
FREN 255,RELG 265,0.58091366
FREN 255,RELG 344,0.33381012
FREN 255,RUSS 103,0.017611083
FREN 255,RUSS 110,0.29074183
FREN 255,RUSS 207,0.23193055
FREN 255,RUSS 209,0.047316894
FREN 255,RUSS 228,0.6693321
FREN 255,RUSS 228F,0.44060862
FREN 255,RUSS 266,0.50449216
FREN 255,RUSS 267,0.44984162
FREN 255,RUSS 307,0.33706263
FREN 255,RUSS 309,0.39894038
FREN 255,SOAN 110,0.5400453
FREN 255,SOAN 111,0.24493381
FREN 255,SOAN 214,0.36582822
FREN 255,SOAN 228,0.23003659
FREN 255,SOAN 240,0.38064557
FREN 255,SOAN 262,0.42152894
FREN 255,SOAN 312,-0.10951854
FREN 255,SOAN 313,0.19888972
FREN 255,SOAN 323,0.34810233
FREN 255,SPAN 103,0.4528878
FREN 255,SPAN 205,-0.0019921958
FREN 255,SPAN 208,0.30021888
FREN 255,SPAN 220,0.37161446
FREN 255,SPAN 263,0.21045223
FREN 255,SPAN 369,0.37278464
FREN 255,STAT 120,-0.059633967
FREN 255,STAT 220,0.13152501
FREN 255,STAT 230,0.065771684
FREN 255,STAT 250,0.15055913
FREN 255,STAT 285,-0.026596501
FREN 255,STAT 297,0.15366632
FREN 255,STAT 320,0.12659565
FREN 255,THEA 110,0.031800613
FREN 255,THEA 185,0.035569884
FREN 255,THEA 190,0.18240601
FREN 255,THEA 199,0.22284237
FREN 255,THEA 226,0.12553743
FREN 255,THEA 245,0.0103150755
FREN 259,AFST 289,0.46133775
FREN 259,AFST 300,0.36316252
FREN 259,AMST 115,0.58801216
FREN 259,AMST 269,0.71143764
FREN 259,AMST 321,0.54903495
FREN 259,AMST 396.00,0.4455494
FREN 259,ARBC 103,0.6834778
FREN 259,ARBC 206,0.48120275
FREN 259,ARBC 222,0.49547356
FREN 259,ARBC 223,0.12812687
FREN 259,ARBC 371,0.39010906
FREN 259,ARCN 112,0.5644447
FREN 259,ARCN 222,0.5191156
FREN 259,ARTH 214,0.31123003
FREN 259,ARTH 298,-0.17308916
FREN 259,ARTS 113,0.30515775
FREN 259,ARTS 122,0.24316853
FREN 259,ARTS 139,0.25971535
FREN 259,ARTS 230,0.20843613
FREN 259,ARTS 252,0.43565872
FREN 259,ARTS 262,0.23297688
FREN 259,ARTS 298,-0.124939635
FREN 259,ARTS 322,0.19074793
FREN 259,ARTS 339,0.22725466
FREN 259,ARTS 374,0.4444884
FREN 259,ASLN 111,0.37949073
FREN 259,ASST 110,0.52165
FREN 259,ASST 285,0.6453633
FREN 259,ASTR 113,0.5083857
FREN 259,ASTR 233,0.48179907
FREN 259,BIOC 311,0.113839164
FREN 259,BIOC 331,0.33847594
FREN 259,BIOL 125,0.12170523
FREN 259,BIOL 126,0.1569146
FREN 259,BIOL 240,0.21257602
FREN 259,BIOL 241,0.5163348
FREN 259,BIOL 352,0.3681493
FREN 259,BIOL 353,0.66015303
FREN 259,BIOL 370,0.32811475
FREN 259,BIOL 378,0.34849873
FREN 259,CAMS 110,0.3094582
FREN 259,CAMS 111,0.19970272
FREN 259,CAMS 186,0.23327549
FREN 259,CAMS 187,0.28875968
FREN 259,CAMS 214,0.38460225
FREN 259,CAMS 229,0.5673269
FREN 259,CAMS 230,0.56653535
FREN 259,CAMS 265,0.3000216
FREN 259,CAMS 272,0.185935
FREN 259,CAMS 277,0.27297837
FREN 259,CCST 208,0.33834243
FREN 259,CGSC 130.00,0.56243145
FREN 259,CGSC 330,0.55727804
FREN 259,CHEM 123,0.15877266
FREN 259,CHEM 224,0.19593821
FREN 259,CHEM 234,0.052988805
FREN 259,CHEM 300.00,0.15804233
FREN 259,CHEM 348,0.37234297
FREN 259,CHEM 349,0.38750547
FREN 259,CHEM 351,0.36348438
FREN 259,CHEM 352,0.32643372
FREN 259,CHEM 362,0.3304363
FREN 259,CHIN 103,0.3009717
FREN 259,CHIN 206,0.29612693
FREN 259,CHIN 251,0.3759489
FREN 259,CHIN 358,0.25351685
FREN 259,CLAS 123,0.49026015
FREN 259,CLAS 142,0.47604808
FREN 259,CLAS 214,0.50956935
FREN 259,CLAS 240,0.24551162
FREN 259,CS 111,0.2855084
FREN 259,CS 201,0.1468075
FREN 259,CS 202,0.08229803
FREN 259,CS 208,0.16398762
FREN 259,CS 251,0.39106148
FREN 259,CS 252,0.2278528
FREN 259,CS 254,0.29210094
FREN 259,CS 257,0.21728893
FREN 259,CS 304,0.22995117
FREN 259,CS 311,0.27276543
FREN 259,CS 320,0.37540007
FREN 259,CS 347,0.10093843
FREN 259,CS 348,0.13689902
FREN 259,CS 361,0.42677903
FREN 259,DANC 107,-0.013191511
FREN 259,DANC 148,-0.022155073
FREN 259,DANC 190,0.166337
FREN 259,DANC 200,0.1547005
FREN 259,DANC 206,0.17173634
FREN 259,DANC 208,0.2018472
FREN 259,DANC 279,0.2501999
FREN 259,DANC 309,0.45488003
FREN 259,DANC 310,0.2795467
FREN 259,DANC 350,0.03615424
FREN 259,DGAH 398,0.34132588
FREN 259,ECON 110,0.10643071
FREN 259,ECON 111,0.15597758
FREN 259,ECON 265,0.1406909
FREN 259,ECON 269,0.54347605
FREN 259,ECON 270,0.21156533
FREN 259,ECON 274,0.07897785
FREN 259,ECON 277,0.41943228
FREN 259,ECON 280,0.3109017
FREN 259,ECON 330,0.06307337
FREN 259,ECON 331,0.10808803
FREN 259,ECON 398,0.105874695
FREN 259,EDUC 110,0.4366388
FREN 259,EDUC 242,0.34924978
FREN 259,EDUC 338,0.31647345
FREN 259,EDUC 385,0.19223136
FREN 259,EDUC 395,0.18876962
FREN 259,ENGL 109,0.19670348
FREN 259,ENGL 115,0.47058356
FREN 259,ENGL 160,0.42459595
FREN 259,ENGL 202,0.37976724
FREN 259,ENGL 209,0.2040305
FREN 259,ENGL 230,0.4207416
FREN 259,ENGL 253,0.34783247
FREN 259,ENGL 255,0.5043914
FREN 259,ENGL 268,0.22192703
FREN 259,ENGL 295,0.27547824
FREN 259,ENGL 338,0.32700145
FREN 259,ENGL 370,0.44853926
FREN 259,ENGL 371,0.24042141
FREN 259,ENGL 395.00,0.15922841
FREN 259,EUST 101.07,0.33975586
FREN 259,EUST 207,0.64509255
FREN 259,FREN 103,0.612557
FREN 259,FREN 208,0.5234086
FREN 259,FREN 210,0.2640405
FREN 259,FREN 245,0.5923925
FREN 259,FREN 254,0.20318887
FREN 259,FREN 255,0.57534283
FREN 259,FREN 259,1.0000001
FREN 259,FREN 310,0.4391336
FREN 259,GEOL 110,0.31753293
FREN 259,GEOL 230,0.21307454
FREN 259,GEOL 240,0.14485027
FREN 259,GEOL 255,0.289957
FREN 259,GERM 103,0.47982976
FREN 259,GERM 217,0.3982151
FREN 259,GERM 221,0.38153407
FREN 259,GRK 102,0.3213976
FREN 259,GRK 226,0.4989284
FREN 259,GWSS 110,0.34879288
FREN 259,GWSS 200,0.2441568
FREN 259,GWSS 398.00,0.45824924
FREN 259,HEBR 102,0.027296845
FREN 259,HIST 111,0.3185602
FREN 259,HIST 116,0.3698857
FREN 259,HIST 153,0.51954085
FREN 259,HIST 201,0.72915274
FREN 259,HIST 205,0.34423673
FREN 259,HIST 206,0.38262698
FREN 259,HIST 209,0.42295912
FREN 259,HIST 229,0.32603258
FREN 259,HIST 251,0.46992645
FREN 259,HIST 265,0.48722222
FREN 259,HIST 270,0.32805818
FREN 259,HIST 276,0.3494349
FREN 259,HIST 287,0.107933775
FREN 259,HIST 298,-0.052448936
FREN 259,HIST 308,0.4694932
FREN 259,HIST 347,0.4519266
FREN 259,IDSC 198,0.25937003
FREN 259,IDSC 202,0.49613792
FREN 259,IDSC 238,0.14439543
FREN 259,IDSC 251,0.18408291
FREN 259,IDSC 280,0.2172197
FREN 259,IDSC 289,0.28168935
FREN 259,IDSC 298,0.15223238
FREN 259,JAPN 103,0.55528325
FREN 259,JAPN 206,0.55783707
FREN 259,JAPN 343,0.6053057
FREN 259,LATN 103,0.49434257
FREN 259,LATN 240,0.31957486
FREN 259,LING 110,0.53016007
FREN 259,LING 115,0.13119681
FREN 259,LING 135,0.4727873
FREN 259,LING 319,0.25036135
FREN 259,LTAM 220,0.567315
FREN 259,LTAM 398,0.4484797
FREN 259,MATH 111,0.2837873
FREN 259,MATH 120,0.072117716
FREN 259,MATH 134,0.015879404
FREN 259,MATH 210,0.24247772
FREN 259,MATH 232,0.017830735
FREN 259,MATH 236,0.4788024
FREN 259,MATH 241,0.31954023
FREN 259,MATH 271,0.1926534
FREN 259,MATH 297,0.056771316
FREN 259,MATH 331,0.39022845
FREN 259,MATH 341,0.28188896
FREN 259,MATH 342,0.38532215
FREN 259,MELA 230,0.10228067
FREN 259,MEST 395,0.35884774
FREN 259,MUSC 127,0.6108457
FREN 259,MUSC 204,0.12080964
FREN 259,MUSC 217,0.2867787
FREN 259,MUSC 221,0.3607592
FREN 259,MUSC 227,0.6326084
FREN 259,MUSC 299,0.011393283
FREN 259,MUSC 313,0.50230724
FREN 259,NEUR 238,0.30367106
FREN 259,NEUR 239,0.2286928
FREN 259,NEUR 395,0.5847866
FREN 259,PHIL 119,0.34494272
FREN 259,PHIL 124,0.35005033
FREN 259,PHIL 202,0.07950434
FREN 259,PHIL 209,0.1173184
FREN 259,PHIL 210,0.18227616
FREN 259,PHIL 219,0.44645512
FREN 259,PHIL 270,0.41690695
FREN 259,PHIL 289,0.3105219
FREN 259,PHYS 123,0.18568146
FREN 259,PHYS 142,-0.11850506
FREN 259,PHYS 145,0.084737554
FREN 259,PHYS 234,0.16918415
FREN 259,PHYS 235,0.44605723
FREN 259,PHYS 341,0.2854247
FREN 259,PHYS 342,0.29823548
FREN 259,PHYS 352,0.15658665
FREN 259,POSC 120,0.64148104
FREN 259,POSC 160,0.45419034
FREN 259,POSC 170,0.5707916
FREN 259,POSC 201,0.37918827
FREN 259,POSC 206.00,0.28343013
FREN 259,POSC 230,0.035521664
FREN 259,POSC 231,0.46821442
FREN 259,POSC 232.01,0.37813386
FREN 259,POSC 232.02,0.54785323
FREN 259,POSC 242,0.50954056
FREN 259,POSC 252,0.3915911
FREN 259,POSC 266,0.27378812
FREN 259,POSC 272,0.24916045
FREN 259,POSC 302,0.361806
FREN 259,POSC 315,0.42766333
FREN 259,POSC 322,0.43317658
FREN 259,POSC 333,0.30864158
FREN 259,POSC 348,0.53056353
FREN 259,PSYC 110,0.24215849
