Course_1,Course_2,Similarity
IDSC 198,ARTS 262,0.7757134
IDSC 198,RUSS 307,0.7548968
IDSC 198,EDUC 385,0.7351725
IDSC 198,IDSC 289,0.71468514
IDSC 198,RUSS 103,0.7130614
IDSC 198,LING 319,0.7124484
IDSC 198,CHIN 206,0.6955145
IDSC 198,ENGL 109,0.6943661
IDSC 198,IDSC 202,0.68987507
IDSC 198,CAMS 272,0.68895096
IDSC 198,RUSS 228F,0.6831388
IDSC 198,NEUR 395,0.6813345
IDSC 198,CHEM 300.00,0.6787088
IDSC 198,JAPN 206,0.67409676
IDSC 198,CS 347,0.67332864
IDSC 198,GRK 102,0.6686144
IDSC 198,MEST 395,0.6680524
IDSC 198,SPAN 103,0.65844274
IDSC 198,NEUR 239,0.64143485
IDSC 198,ARBC 371,0.62934786
IDSC 198,POSC 230,0.6290854
IDSC 198,CHEM 362,0.62723625
IDSC 198,ARBC 206,0.62342465
IDSC 198,SPAN 205,0.618536
IDSC 198,EUST 101.07,0.6154143
IDSC 198,MUSC 221,0.61449975
IDSC 198,MATH 297,0.6139791
IDSC 198,ARTS 374,0.6113022
IDSC 198,DANC 310,0.61124194
IDSC 198,STAT 297,0.60747993
IDSC 198,LATN 103,0.6036433
IDSC 198,DANC 309,0.60359913
IDSC 198,CHEM 348,0.6030189
IDSC 198,CS 257,0.5922855
IDSC 198,BIOL 370,0.5907523
IDSC 198,PHIL 202,0.5848918
IDSC 198,THEA 245,0.57738596
IDSC 198,DANC 206,0.57647264
IDSC 198,IDSC 280,0.57614326
IDSC 198,RUSS 110,0.5750463
IDSC 198,PSYC 354,0.57398003
IDSC 198,HEBR 102,0.5671437
IDSC 198,ASTR 113,0.5647434
IDSC 198,DANC 107,0.56473476
IDSC 198,JAPN 103,0.56436384
IDSC 198,CAMS 229,0.56354064
IDSC 198,RUSS 309,0.5561564
IDSC 198,STAT 220,0.5516678
IDSC 198,SPAN 208,0.55115545
IDSC 198,CAMS 111,0.5487456
IDSC 198,CAMS 110,0.5466732
IDSC 198,PHYS 123,0.54600513
IDSC 198,BIOC 331,0.54493994
IDSC 198,RUSS 207,0.54473144
IDSC 198,PSYC 217,0.5395012
IDSC 198,GEOL 255,0.53841823
IDSC 198,ARCN 222,0.53747255
IDSC 198,ECON 398,0.5333464
IDSC 198,BIOL 353,0.5319598
IDSC 198,SOAN 240,0.52999884
IDSC 198,CS 304,0.5279438
IDSC 198,POSC 232.02,0.5252525
IDSC 198,PSYC 201,0.52459687
IDSC 198,ENGL 371,0.5228618
IDSC 198,CHIN 358,0.52100784
IDSC 198,BIOL 126,0.518343
IDSC 198,BIOL 241,0.51689935
IDSC 198,FREN 103,0.5126001
IDSC 198,CS 320,0.5122746
IDSC 198,CS 251,0.5107401
IDSC 198,CGSC 330,0.5105026
IDSC 198,DGAH 398,0.51046187
IDSC 198,DANC 208,0.50917447
IDSC 198,CS 111,0.5080818
IDSC 198,CHEM 351,0.50429124
IDSC 198,GEOL 230,0.5022536
IDSC 198,STAT 230,0.5011584
IDSC 198,ARTS 230,0.5002304
IDSC 198,CGSC 130.00,0.49987692
IDSC 198,RUSS 209,0.49956304
IDSC 198,FREN 208,0.49920222
IDSC 198,STAT 250,0.49775305
IDSC 198,CHEM 349,0.49082857
IDSC 198,CHEM 352,0.4901141
IDSC 198,PSYC 216,0.48862138
IDSC 198,ARTS 139,0.48817316
IDSC 198,ARBC 103,0.48680952
IDSC 198,ARTS 339,0.47958133
IDSC 198,ARBC 223,0.47857562
IDSC 198,ASLN 111,0.4778769
IDSC 198,MATH 111,0.4772556
IDSC 198,THEA 110,0.47528547
IDSC 198,CAMS 277,0.4745967
IDSC 198,GERM 103,0.4745891
IDSC 198,CS 361,0.47133207
IDSC 198,CHEM 234,0.46889895
IDSC 198,ARTS 252,0.46737885
IDSC 198,CAMS 265,0.4663716
IDSC 198,CHEM 224,0.45958093
IDSC 198,THEA 199,0.45687896
IDSC 198,PSYC 257,0.45569515
IDSC 198,THEA 190,0.44971812
IDSC 198,BIOL 125,0.44000247
IDSC 198,HIST 298,0.43840832
IDSC 198,STAT 120,0.43036783
IDSC 198,CHIN 103,0.4272584
IDSC 198,CHEM 123,0.42634332
IDSC 198,STAT 285,0.42603254
IDSC 198,CS 208,0.42584607
IDSC 198,CCST 208,0.42207947
IDSC 198,ASTR 233,0.4218094
IDSC 198,PHYS 235,0.416882
IDSC 198,CS 311,0.41398358
IDSC 198,ENGL 268,0.41325983
IDSC 198,EDUC 110,0.407312
IDSC 198,PHIL 210,0.40560213
IDSC 198,DANC 200,0.40274972
IDSC 198,MATH 341,0.3965931
IDSC 198,FREN 210,0.39447674
IDSC 198,POSC 232.01,0.39419454
IDSC 198,PHYS 142,0.39111635
IDSC 198,ENGL 295,0.390349
IDSC 198,FREN 254,0.38797548
IDSC 198,LING 115,0.38766426
IDSC 198,THEA 185,0.38452542
IDSC 198,MATH 236,0.38039544
IDSC 198,GEOL 240,0.3801233
IDSC 198,DANC 350,0.37901
IDSC 198,PHYS 234,0.37644923
IDSC 198,CAMS 187,0.3700983
IDSC 198,PHYS 145,0.36490357
IDSC 198,MUSC 313,0.36422914
IDSC 198,CS 252,0.35990047
IDSC 198,BIOL 378,0.3558574
IDSC 198,ENGL 338,0.35496297
IDSC 198,EDUC 242,0.35418382
IDSC 198,ENGL 370,0.35335967
IDSC 198,ENGL 209,0.3529081
IDSC 198,EDUC 395,0.34456837
IDSC 198,PSYC 220,0.33986947
IDSC 198,HIST 116,0.3390093
IDSC 198,MUSC 204,0.3367569
IDSC 198,EUST 207,0.33554247
IDSC 198,PHIL 124,0.33410823
IDSC 198,PHIL 289,0.33320892
IDSC 198,BIOL 352,0.3326831
IDSC 198,DANC 148,0.33171153
IDSC 198,MUSC 227,0.33088362
IDSC 198,SOAN 111,0.33083472
IDSC 198,ECON 331,0.3259306
IDSC 198,LATN 240,0.32357162
IDSC 198,ASST 110,0.32334113
IDSC 198,MATH 210,0.31924316
IDSC 198,MATH 241,0.31428152
IDSC 198,PHYS 352,0.31345242
IDSC 198,PHYS 342,0.30788523
IDSC 198,DANC 279,0.30688974
IDSC 198,PSYC 200,0.30624288
IDSC 198,ENGL 395.00,0.30618006
IDSC 198,SOAN 312,0.30262128
IDSC 198,ECON 330,0.30220613
IDSC 198,LING 135,0.29963994
IDSC 198,MATH 342,0.29438043
IDSC 198,CHIN 251,0.2932262
IDSC 198,FREN 245,0.292697
IDSC 198,LTAM 398,0.29029778
IDSC 198,CAMS 230,0.28318623
IDSC 198,ARTS 122,0.2830563
IDSC 198,MUSC 127,0.2825395
IDSC 198,HIST 265,0.2821423
IDSC 198,PSYC 256,0.27695802
IDSC 198,FREN 259,0.27268845
IDSC 198,ARTS 322,0.27172285
IDSC 198,SOAN 110,0.27153498
IDSC 198,ENGL 160,0.26413548
IDSC 198,MUSC 217,0.25919655
IDSC 198,SPAN 220,0.2578989
IDSC 198,EDUC 338,0.25580847
IDSC 198,ARBC 222,0.25426814
IDSC 198,BIOC 311,0.25089002
IDSC 198,CS 201,0.24890225
IDSC 198,DANC 190,0.24461378
IDSC 198,MATH 134,0.2423328
IDSC 198,HIST 153,0.24232815
IDSC 198,THEA 226,0.23377454
IDSC 198,CAMS 186,0.223301
IDSC 198,PHIL 119,0.22241525
IDSC 198,FREN 255,0.22229445
IDSC 198,BIOL 240,0.2198865
IDSC 198,JAPN 343,0.21747033
IDSC 198,MATH 120,0.2155697
IDSC 198,NEUR 238,0.21517584
IDSC 198,ARTS 113,0.2149361
IDSC 198,HIST 206,0.21023989
IDSC 198,ARCN 112,0.2072844
IDSC 198,HIST 201,0.20552485
IDSC 198,ARTH 298,0.2024077
IDSC 198,ASST 285,0.19793649
IDSC 198,MATH 271,0.19684662
IDSC 198,POSC 201,0.19547626
IDSC 198,CS 254,0.19263215
IDSC 198,PHIL 209,0.19056252
IDSC 198,RUSS 266,0.18801245
IDSC 198,CLAS 240,0.18264173
IDSC 198,RUSS 228,0.18186049
IDSC 198,MATH 331,0.18142726
IDSC 198,ARTS 298,0.17773809
IDSC 198,LING 110,0.17744899
IDSC 198,PHIL 270,0.17720796
IDSC 198,POSC 160,0.17613302
IDSC 198,AMST 396.00,0.17509514
IDSC 198,ENGL 255,0.17341343
IDSC 198,ECON 270,0.17185697
IDSC 198,CLAS 142,0.16828516
IDSC 198,IDSC 238,0.16747023
IDSC 198,CAMS 214,0.16733493
IDSC 198,HIST 287,0.16458587
IDSC 198,ECON 265,0.16445455
IDSC 198,CLAS 123,0.1630174
IDSC 198,POSC 120,0.16130465
IDSC 198,ECON 110,0.1587707
IDSC 198,MELA 230,0.1584383
IDSC 198,POSC 252,0.15835442
IDSC 198,CS 348,0.15809077
IDSC 198,LTAM 220,0.15297009
IDSC 198,POSC 333,0.15139492
IDSC 198,HIST 276,0.14754292
IDSC 198,STAT 320,0.14234169
IDSC 198,PSYC 382,0.13807271
IDSC 198,POSC 231,0.1366557
IDSC 198,PSYC 110,0.13119368
IDSC 198,CS 202,0.12819494
IDSC 198,POSC 272,0.1277061
IDSC 198,CLAS 214,0.11690376
IDSC 198,MATH 232,0.11541195
IDSC 198,POSC 242,0.11205934
IDSC 198,RUSS 267,0.11165366
IDSC 198,ECON 277,0.11126864
IDSC 198,HIST 111,0.11037712
IDSC 198,ECON 269,0.10473675
IDSC 198,RELG 155,0.104681335
IDSC 198,POSC 302,0.10320067
IDSC 198,GWSS 398.00,0.10211928
IDSC 198,SPAN 369,0.09691283
IDSC 198,FREN 310,0.095135115
IDSC 198,GWSS 200,0.09146902
IDSC 198,PHYS 341,0.09040124
IDSC 198,SOAN 313,0.08596081
IDSC 198,RELG 221,0.08516823
IDSC 198,SOAN 323,0.0845902
IDSC 198,AMST 321,0.08301317
IDSC 198,GEOL 110,0.081931554
IDSC 198,AMST 115,0.07799502
IDSC 198,RELG 110,0.075514175
IDSC 198,HIST 347,0.07435347
IDSC 198,PHIL 219,0.07287808
IDSC 198,IDSC 251,0.07216365
IDSC 198,HIST 209,0.062815875
IDSC 198,HIST 251,0.05957004
IDSC 198,HIST 308,0.055757184
IDSC 198,SOAN 262,0.053574104
IDSC 198,POSC 322,0.052965015
IDSC 198,GRK 226,0.05029922
IDSC 198,MUSC 299,0.05020117
IDSC 198,GERM 217,0.03845699
IDSC 198,ECON 280,0.03445433
IDSC 198,HIST 205,0.028466322
IDSC 198,ECON 111,0.025996715
IDSC 198,RELG 344,0.02095417
IDSC 198,SPAN 263,0.015460045
IDSC 198,RELG 121,0.011035501
IDSC 198,GERM 221,0.0029249606
IDSC 198,POSC 206.00,-0.010199739
IDSC 198,HIST 270,-0.010640365
IDSC 198,ENGL 230,-0.019824747
IDSC 198,GWSS 110,-0.028893987
IDSC 198,POSC 348,-0.039072268
IDSC 198,POSC 315,-0.044180825
IDSC 198,AFST 300,-0.046679173
IDSC 198,AMST 269,-0.064563684
IDSC 198,AFST 289,-0.07063134
IDSC 198,RELG 261,-0.084798485
IDSC 198,RELG 213,-0.10263791
IDSC 198,ENGL 115,-0.10647741
IDSC 198,SOAN 228,-0.10661097
IDSC 198,POSC 266,-0.10977025
IDSC 198,RELG 265,-0.11807847
IDSC 198,PSYC 389,-0.1514556
IDSC 198,ENGL 202,-0.16122851
IDSC 198,POSC 170,-0.1665397
IDSC 198,ENGL 253,-0.18570162
IDSC 198,SOAN 214,-0.20730108
IDSC 198,HIST 229,-0.21729936
IDSC 198,ARTH 214,-0.23266421
IDSC 198,ECON 274,-0.23852806
IDSC 202,IDSC 202,1.0
IDSC 202,RUSS 228F,0.7991757
IDSC 202,CAMS 272,0.7794961
IDSC 202,CAMS 229,0.7511557
IDSC 202,EUST 101.07,0.74586177
IDSC 202,CHEM 300.00,0.73896456
IDSC 202,ECON 398,0.72935945
IDSC 202,MEST 395,0.72571504
IDSC 202,IDSC 289,0.7109893
IDSC 202,IDSC 298,0.71064085
IDSC 202,IDSC 198,0.68987507
IDSC 202,CHIN 206,0.6844949
IDSC 202,SPAN 103,0.67886525
IDSC 202,CHIN 358,0.67445666
IDSC 202,POSC 232.02,0.66476774
IDSC 202,EUST 207,0.65787536
IDSC 202,EDUC 385,0.6549165
IDSC 202,SPAN 208,0.65471274
IDSC 202,JAPN 206,0.65272367
IDSC 202,NEUR 395,0.6510247
IDSC 202,CAMS 230,0.6429061
IDSC 202,EDUC 395,0.6381512
IDSC 202,RUSS 307,0.63796294
IDSC 202,PHYS 123,0.6135329
IDSC 202,IDSC 280,0.61037594
IDSC 202,LTAM 398,0.60791665
IDSC 202,HEBR 102,0.6031891
IDSC 202,RUSS 110,0.5810761
IDSC 202,ARBC 206,0.5799457
IDSC 202,BIOL 353,0.5792719
IDSC 202,DANC 206,0.5738842
IDSC 202,SOAN 240,0.5694761
IDSC 202,BIOC 331,0.5685965
IDSC 202,GRK 102,0.5683761
IDSC 202,PHIL 202,0.5667336
IDSC 202,EDUC 110,0.5659353
IDSC 202,FREN 103,0.56348765
IDSC 202,ARTS 262,0.5618006
IDSC 202,CAMS 110,0.5615938
IDSC 202,ENGL 370,0.5561292
IDSC 202,ARCN 222,0.55361974
IDSC 202,LING 319,0.5517731
IDSC 202,THEA 199,0.5458234
IDSC 202,THEA 190,0.5396673
IDSC 202,FREN 255,0.5359918
IDSC 202,LATN 103,0.53053397
IDSC 202,BIOL 370,0.5302073
IDSC 202,RUSS 309,0.5298658
IDSC 202,FREN 259,0.5277058
IDSC 202,ARBC 371,0.5218367
IDSC 202,ARTS 339,0.51902795
IDSC 202,DANC 310,0.5164102
IDSC 202,BIOL 241,0.51586473
IDSC 202,CHEM 362,0.51503354
IDSC 202,SPAN 205,0.51067036
IDSC 202,SPAN 220,0.50952166
IDSC 202,LTAM 220,0.50556517
IDSC 202,FREN 210,0.5009252
IDSC 202,ARTS 139,0.49985647
IDSC 202,HIST 298,0.49734664
IDSC 202,ENGL 295,0.49450782
IDSC 202,FREN 208,0.4918823
IDSC 202,JAPN 103,0.484975
IDSC 202,ASST 110,0.4847777
IDSC 202,PSYC 354,0.482193
IDSC 202,PSYC 257,0.47696438
IDSC 202,CS 304,0.47558233
IDSC 202,FREN 245,0.47471073
IDSC 202,HIST 201,0.47467384
IDSC 202,RUSS 103,0.47154504
IDSC 202,CHEM 352,0.4693061
IDSC 202,CAMS 186,0.4666354
IDSC 202,ENGL 371,0.46530697
IDSC 202,MELA 230,0.46117193
IDSC 202,MUSC 221,0.46033725
IDSC 202,CS 347,0.460084
IDSC 202,PHIL 289,0.45773715
IDSC 202,CCST 208,0.45605043
IDSC 202,ENGL 338,0.4556383
IDSC 202,CHEM 349,0.4531274
IDSC 202,CLAS 214,0.45179066
IDSC 202,HIST 347,0.44810137
IDSC 202,HIST 116,0.44773945
IDSC 202,RELG 221,0.44694754
IDSC 202,JAPN 343,0.44584414
IDSC 202,PHIL 124,0.44355494
IDSC 202,BIOL 378,0.43765733
IDSC 202,CAMS 187,0.42852876
IDSC 202,ARTS 230,0.42850038
IDSC 202,LATN 240,0.42701006
IDSC 202,RUSS 209,0.42613834
IDSC 202,GEOL 230,0.42609984
IDSC 202,HIST 206,0.4241342
IDSC 202,DANC 107,0.42331687
IDSC 202,DANC 190,0.4208675
IDSC 202,GWSS 398.00,0.42001268
IDSC 202,POSC 120,0.41893774
IDSC 202,ECON 277,0.4185391
IDSC 202,CHIN 103,0.4149062
IDSC 202,PSYC 216,0.41457784
IDSC 202,STAT 297,0.41355813
IDSC 202,MATH 297,0.41129804
IDSC 202,DGAH 398,0.4103195
IDSC 202,EDUC 242,0.40426195
IDSC 202,PSYC 217,0.40421686
IDSC 202,ARCN 112,0.40409556
IDSC 202,ARBC 103,0.40353236
IDSC 202,AMST 321,0.40293014
IDSC 202,ASLN 111,0.400777
IDSC 202,DANC 309,0.39323786
IDSC 202,PHIL 219,0.39118573
IDSC 202,ARTS 374,0.3896937
IDSC 202,CHEM 348,0.38897064
IDSC 202,ENGL 109,0.38793615
IDSC 202,CAMS 111,0.38733178
IDSC 202,HIST 153,0.38450596
IDSC 202,ASTR 113,0.3842378
IDSC 202,CLAS 142,0.383686
IDSC 202,FREN 254,0.3809022
IDSC 202,THEA 226,0.37947047
IDSC 202,RUSS 266,0.3789792
IDSC 202,CAMS 277,0.37591147
IDSC 202,AMST 115,0.37098897
IDSC 202,CLAS 123,0.36842802
IDSC 202,RUSS 228,0.3670008
IDSC 202,POSC 231,0.36649385
IDSC 202,POSC 322,0.3648919
IDSC 202,GWSS 200,0.36442372
IDSC 202,POSC 230,0.36202443
IDSC 202,NEUR 239,0.3617574
IDSC 202,POSC 232.01,0.35861894
IDSC 202,THEA 110,0.35094458
IDSC 202,GERM 103,0.35073456
IDSC 202,CGSC 330,0.34865767
IDSC 202,POSC 266,0.3478548
IDSC 202,DANC 350,0.3446931
IDSC 202,DANC 208,0.3431282
IDSC 202,ENGL 209,0.34234473
IDSC 202,RUSS 207,0.3415002
IDSC 202,THEA 245,0.33853272
IDSC 202,GRK 226,0.3373096
IDSC 202,CHEM 224,0.3354212
IDSC 202,HIST 265,0.33440194
IDSC 202,CAMS 265,0.33357492
IDSC 202,PSYC 201,0.33186373
IDSC 202,ENGL 160,0.32981727
IDSC 202,HIST 276,0.32755837
IDSC 202,CLAS 240,0.32564363
IDSC 202,SPAN 369,0.32445052
IDSC 202,ARTS 298,0.3198945
IDSC 202,GEOL 255,0.31689993
IDSC 202,POSC 252,0.31164664
IDSC 202,PSYC 220,0.31130642
IDSC 202,SOAN 110,0.31065187
IDSC 202,AFST 300,0.3072756
IDSC 202,IDSC 238,0.3070248
IDSC 202,ARTS 252,0.3064585
IDSC 202,POSC 333,0.30518633
IDSC 202,RUSS 267,0.30452144
IDSC 202,CHEM 123,0.30399904
IDSC 202,ARTS 322,0.30362108
IDSC 202,CAMS 214,0.30233672
IDSC 202,ECON 269,0.30220616
IDSC 202,PSYC 256,0.30197448
IDSC 202,ARBC 223,0.30113778
IDSC 202,GWSS 110,0.29546717
IDSC 202,CHIN 251,0.29376605
IDSC 202,ENGL 255,0.29236355
IDSC 202,HIST 205,0.2912938
IDSC 202,RELG 344,0.29073215
IDSC 202,HIST 111,0.28796616
IDSC 202,CS 320,0.28758064
IDSC 202,CHEM 234,0.28723508
IDSC 202,STAT 285,0.28709614
IDSC 202,AMST 396.00,0.28708413
IDSC 202,SOAN 111,0.28405792
IDSC 202,EDUC 338,0.27626684
IDSC 202,CS 361,0.2740389
IDSC 202,HIST 251,0.2703202
IDSC 202,CS 251,0.27019447
IDSC 202,DANC 148,0.27010873
IDSC 202,POSC 302,0.2683873
IDSC 202,ARTS 113,0.26796544
IDSC 202,SOAN 312,0.26784816
IDSC 202,CS 257,0.26621553
IDSC 202,ARBC 222,0.26597556
IDSC 202,ASTR 233,0.25925562
IDSC 202,RELG 265,0.25815594
IDSC 202,CS 311,0.25405258
IDSC 202,HIST 308,0.2534609
IDSC 202,RELG 110,0.24991883
IDSC 202,ECON 331,0.24857904
IDSC 202,HIST 209,0.24822295
IDSC 202,DANC 200,0.24602188
IDSC 202,CHEM 351,0.24551159
IDSC 202,PHIL 209,0.24335138
IDSC 202,PHYS 235,0.24275124
IDSC 202,ENGL 395.00,0.2419088
IDSC 202,CGSC 130.00,0.23530985
IDSC 202,DANC 279,0.22781402
IDSC 202,RELG 121,0.22709964
IDSC 202,PHYS 342,0.2259348
IDSC 202,ASST 285,0.22539602
IDSC 202,GEOL 240,0.22492301
IDSC 202,STAT 250,0.22190541
IDSC 202,BIOL 126,0.22162549
IDSC 202,RELG 261,0.22059289
IDSC 202,ECON 330,0.21485293
IDSC 202,STAT 220,0.21300015
IDSC 202,MATH 111,0.20998466
IDSC 202,GERM 217,0.20025441
IDSC 202,IDSC 251,0.1997517
IDSC 202,GEOL 110,0.19788317
IDSC 202,ARTH 298,0.19692814
IDSC 202,MATH 210,0.18559629
IDSC 202,BIOL 125,0.1845257
IDSC 202,MUSC 127,0.18094248
IDSC 202,ENGL 115,0.1748984
IDSC 202,STAT 320,0.17118685
IDSC 202,POSC 201,0.16751033
IDSC 202,POSC 242,0.16673121
IDSC 202,PSYC 382,0.1636095
IDSC 202,FREN 310,0.161875
IDSC 202,PHIL 119,0.1607625
IDSC 202,SOAN 323,0.15865889
IDSC 202,ENGL 253,0.15816686
IDSC 202,MATH 341,0.15272294
IDSC 202,HIST 287,0.1518733
IDSC 202,ENGL 230,0.14801282
IDSC 202,STAT 230,0.14651497
IDSC 202,LING 135,0.14556535
IDSC 202,SOAN 214,0.14336762
IDSC 202,GERM 221,0.14297625
IDSC 202,MUSC 227,0.13544641
IDSC 202,ARTS 122,0.13431445
IDSC 202,MUSC 299,0.13364929
IDSC 202,MATH 120,0.13290398
IDSC 202,RELG 155,0.13199255
IDSC 202,SOAN 228,0.13037598
IDSC 202,CS 252,0.12976669
IDSC 202,MATH 236,0.12966058
IDSC 202,AMST 269,0.12919031
IDSC 202,HIST 229,0.12819439
IDSC 202,THEA 185,0.1256649
IDSC 202,ENGL 202,0.124570556
IDSC 202,MUSC 217,0.12210311
IDSC 202,BIOL 240,0.11802123
IDSC 202,MATH 241,0.115993835
IDSC 202,POSC 160,0.11401407
IDSC 202,CS 201,0.11341594
IDSC 202,ENGL 268,0.113040276
IDSC 202,PSYC 200,0.110713646
IDSC 202,PHIL 270,0.1067274
IDSC 202,ECON 280,0.106040746
IDSC 202,POSC 315,0.1044653
IDSC 202,BIOL 352,0.101864286
IDSC 202,SOAN 313,0.09510238
IDSC 202,POSC 348,0.09203632
IDSC 202,STAT 120,0.09117298
IDSC 202,PHYS 142,0.08649682
IDSC 202,ECON 270,0.08235453
IDSC 202,MATH 342,0.08155383
IDSC 202,AFST 289,0.080272876
IDSC 202,MATH 331,0.07783019
IDSC 202,CS 111,0.07527998
IDSC 202,LING 115,0.06665042
IDSC 202,ECON 110,0.06180547
IDSC 202,ECON 274,0.058271848
IDSC 202,PHYS 145,0.05158762
IDSC 202,HIST 270,0.04752044
IDSC 202,BIOC 311,0.045232058
IDSC 202,RELG 213,0.04116392
IDSC 202,CS 254,0.030538976
IDSC 202,PHYS 341,0.029742159
IDSC 202,SPAN 263,0.029057818
IDSC 202,CS 208,0.024369305
IDSC 202,PHYS 234,0.017315518
IDSC 202,POSC 206.00,0.015631244
IDSC 202,ECON 265,0.0004708387
IDSC 202,CS 348,-0.0031681913
IDSC 202,MUSC 313,-0.004711482
IDSC 202,MUSC 204,-0.009756315
IDSC 202,MATH 271,-0.016135506
IDSC 202,POSC 272,-0.020085856
IDSC 202,PSYC 110,-0.023632675
IDSC 202,ARTH 214,-0.036141135
IDSC 202,ECON 111,-0.036676772
IDSC 202,NEUR 238,-0.044962678
IDSC 202,PHIL 210,-0.045527972
IDSC 202,SOAN 262,-0.054582123
IDSC 202,PSYC 389,-0.056873046
IDSC 202,LING 110,-0.06521306
IDSC 202,PHYS 352,-0.06656828
IDSC 202,POSC 170,-0.11355718
IDSC 202,MATH 232,-0.13412938
IDSC 202,MATH 134,-0.17433766
IDSC 202,CS 202,-0.25451535
IDSC 238,IDSC 238,0.99999994
IDSC 238,AFST 289,0.70772165
IDSC 238,DANC 148,0.70460534
IDSC 238,ECON 280,0.6423459
IDSC 238,ARTS 139,0.61889035
IDSC 238,THEA 110,0.61826575
IDSC 238,DANC 107,0.5976041
IDSC 238,DANC 200,0.5974503
IDSC 238,MATH 111,0.59330994
IDSC 238,ARTS 339,0.58949465
IDSC 238,BIOL 240,0.58049816
IDSC 238,MATH 241,0.5736258
IDSC 238,PHYS 341,0.5568186
IDSC 238,ARTS 230,0.5550048
IDSC 238,GEOL 255,0.547402
IDSC 238,MUSC 217,0.5407811
IDSC 238,THEA 226,0.54004234
IDSC 238,THEA 245,0.5341821
IDSC 238,BIOL 353,0.5302491
IDSC 238,POSC 120,0.52570033
IDSC 238,ASTR 233,0.524851
IDSC 238,CS 304,0.5248481
IDSC 238,CAMS 110,0.5242778
IDSC 238,HIST 287,0.5233572
IDSC 238,POSC 348,0.5143322
IDSC 238,MATH 120,0.51014745
IDSC 238,EDUC 338,0.50995886
IDSC 238,BIOL 125,0.5070114
IDSC 238,SOAN 323,0.50528234
IDSC 238,CHEM 352,0.49979597
IDSC 238,ECON 274,0.49809185
IDSC 238,HIST 251,0.49712756
IDSC 238,ECON 330,0.49402982
IDSC 238,GWSS 110,0.4905177
IDSC 238,POSC 333,0.4877819
IDSC 238,MELA 230,0.48350418
IDSC 238,DANC 206,0.4789133
IDSC 238,GEOL 240,0.4789043
IDSC 238,CAMS 214,0.47683534
IDSC 238,HIST 205,0.47683215
IDSC 238,CHIN 206,0.47280186
IDSC 238,ARTS 262,0.47026804
IDSC 238,BIOC 311,0.46453568
IDSC 238,HIST 276,0.45957717
IDSC 238,NEUR 239,0.45613787
IDSC 238,BIOL 126,0.45516697
IDSC 238,DANC 310,0.45112237
IDSC 238,ECON 277,0.44985506
IDSC 238,ECON 269,0.44936758
IDSC 238,PHYS 235,0.44705915
IDSC 238,CAMS 265,0.44046643
IDSC 238,CAMS 230,0.43985233
IDSC 238,MATH 341,0.43979976
IDSC 238,FREN 245,0.43654394
IDSC 238,PHYS 342,0.43548468
IDSC 238,CAMS 272,0.43497
IDSC 238,PHYS 142,0.43456483
IDSC 238,DANC 350,0.42865717
IDSC 238,HEBR 102,0.4270565
IDSC 238,ECON 265,0.42512167
IDSC 238,GWSS 398.00,0.42444202
IDSC 238,THEA 190,0.4197395
IDSC 238,SOAN 262,0.41794366
IDSC 238,JAPN 343,0.41597942
IDSC 238,THEA 185,0.41537678
IDSC 238,ECON 110,0.41326323
IDSC 238,ENGL 230,0.41322857
IDSC 238,ECON 270,0.41321775
IDSC 238,ECON 111,0.41185853
IDSC 238,MATH 342,0.4102349
IDSC 238,PHIL 209,0.40882525
IDSC 238,HIST 229,0.4087405
IDSC 238,POSC 231,0.4083772
IDSC 238,ECON 331,0.40610257
IDSC 238,CLAS 240,0.4051006
IDSC 238,ARTS 252,0.40473893
IDSC 238,CLAS 123,0.40241957
IDSC 238,RELG 261,0.40230364
IDSC 238,ECON 398,0.39993325
IDSC 238,AFST 300,0.39501807
IDSC 238,MUSC 221,0.38980243
IDSC 238,PHIL 219,0.38909894
IDSC 238,MUSC 204,0.38799056
IDSC 238,CAMS 111,0.38764915
IDSC 238,HIST 153,0.38752905
IDSC 238,AMST 115,0.3858946
IDSC 238,GEOL 230,0.38084304
IDSC 238,PHYS 123,0.37988704
IDSC 238,CS 311,0.37799338
IDSC 238,HIST 111,0.37656596
IDSC 238,GEOL 110,0.37498972
IDSC 238,PHYS 145,0.37454256
IDSC 238,CAMS 186,0.37364173
IDSC 238,ARTS 113,0.3726005
IDSC 238,POSC 302,0.37258136
IDSC 238,HIST 201,0.3704605
IDSC 238,RELG 265,0.3685581
IDSC 238,ARTS 122,0.36617982
IDSC 238,CLAS 214,0.36211762
IDSC 238,EUST 207,0.3615919
IDSC 238,EDUC 110,0.3611528
IDSC 238,EDUC 395,0.3611064
IDSC 238,POSC 322,0.36105475
IDSC 238,EDUC 385,0.35890216
IDSC 238,MATH 297,0.3577476
IDSC 238,ARTS 298,0.35667825
IDSC 238,PHIL 124,0.3530314
IDSC 238,MATH 236,0.35298976
IDSC 238,CAMS 229,0.352319
IDSC 238,CAMS 277,0.35095388
IDSC 238,STAT 297,0.34879738
IDSC 238,SOAN 313,0.34623018
IDSC 238,POSC 315,0.33499667
IDSC 238,PHYS 234,0.33019006
IDSC 238,SPAN 369,0.32808444
IDSC 238,ENGL 395.00,0.32780138
IDSC 238,DANC 208,0.3276525
IDSC 238,ASTR 113,0.32520235
IDSC 238,AMST 269,0.32115966
IDSC 238,SOAN 214,0.31681302
IDSC 238,MATH 210,0.31333372
IDSC 238,GERM 217,0.3131369
