Course_1,Course_2,Similarity
MATH 341,CHEM 123,0.7195987
MATH 341,CHEM 224,0.66736346
MATH 341,CHEM 234,0.6866209
MATH 341,CHEM 300.00,0.41564748
MATH 341,CHEM 348,0.4884942
MATH 341,CHEM 349,0.5383651
MATH 341,CHEM 351,0.6626409
MATH 341,CHEM 352,0.76781523
MATH 341,CHEM 362,0.4637612
MATH 341,CHIN 103,0.62526894
MATH 341,CHIN 206,0.40501684
MATH 341,CHIN 251,0.27846697
MATH 341,CHIN 358,0.16082926
MATH 341,CLAS 123,0.41415134
MATH 341,CLAS 142,0.14968139
MATH 341,CLAS 214,0.20014362
MATH 341,CLAS 240,0.081403874
MATH 341,CS 111,0.41625717
MATH 341,CS 201,0.09686012
MATH 341,CS 202,0.54873914
MATH 341,CS 208,0.19124073
MATH 341,CS 251,0.3415473
MATH 341,CS 252,0.4012677
MATH 341,CS 254,0.6685642
MATH 341,CS 257,0.17074516
MATH 341,CS 304,0.20447485
MATH 341,CS 311,0.25281534
MATH 341,CS 320,0.25485668
MATH 341,CS 347,0.25823653
MATH 341,CS 348,0.42005166
MATH 341,CS 361,0.32365066
MATH 341,DANC 107,0.40480456
MATH 341,DANC 148,0.399073
MATH 341,DANC 190,0.37135816
MATH 341,DANC 200,0.64497435
MATH 341,DANC 206,0.47771817
MATH 341,DANC 208,0.47807726
MATH 341,DANC 279,0.63303536
MATH 341,DANC 309,0.51461715
MATH 341,DANC 310,0.5517614
MATH 341,DANC 350,0.46500188
MATH 341,DGAH 398,0.3641403
MATH 341,ECON 110,0.6053646
MATH 341,ECON 111,0.67994326
MATH 341,ECON 265,0.48878577
MATH 341,ECON 269,0.12219589
MATH 341,ECON 270,0.7710123
MATH 341,ECON 274,0.13595547
MATH 341,ECON 277,0.2621449
MATH 341,ECON 280,0.58097297
MATH 341,ECON 330,0.60684085
MATH 341,ECON 331,0.70710814
MATH 341,ECON 398,0.21892557
MATH 341,EDUC 110,-0.017027928
MATH 341,EDUC 242,0.06066662
MATH 341,EDUC 338,0.40546507
MATH 341,EDUC 385,0.36332104
MATH 341,EDUC 395,0.17810741
MATH 341,ENGL 109,0.43789628
MATH 341,ENGL 115,0.41674092
MATH 341,ENGL 160,0.19375207
MATH 341,ENGL 202,0.14647402
MATH 341,ENGL 209,0.38997298
MATH 341,ENGL 230,0.5505107
MATH 341,ENGL 253,-0.021817096
MATH 341,ENGL 255,-0.062415123
MATH 341,ENGL 268,0.19103912
MATH 341,ENGL 295,0.1964699
MATH 341,ENGL 338,0.123083584
MATH 341,ENGL 370,0.2955471
MATH 341,ENGL 371,0.33591583
MATH 341,ENGL 395.00,0.4792251
MATH 341,EUST 101.07,0.11236057
MATH 341,EUST 207,0.10698276
MATH 341,FREN 103,0.33623302
MATH 341,FREN 208,0.27695957
MATH 341,FREN 210,0.5095935
MATH 341,FREN 245,0.52848655
MATH 341,FREN 254,0.56625587
MATH 341,FREN 255,0.07302668
MATH 341,FREN 259,0.14935867
MATH 341,FREN 310,0.38321128
MATH 341,GEOL 110,0.29192105
MATH 341,GEOL 230,0.5269537
MATH 341,GEOL 240,0.5585267
MATH 341,GEOL 255,0.55688584
MATH 341,GERM 103,0.52952886
MATH 341,GERM 217,0.24150574
MATH 341,GERM 221,0.24727178
MATH 341,GRK 102,0.55856013
MATH 341,GRK 226,-0.10173079
MATH 341,GWSS 110,0.10934729
MATH 341,GWSS 200,-0.10648945
MATH 341,GWSS 398.00,0.2793141
MATH 341,HEBR 102,0.43952194
MATH 341,HIST 111,0.30738077
MATH 341,HIST 116,0.37627152
MATH 341,HIST 153,0.30280656
MATH 341,HIST 201,0.22745095
MATH 341,HIST 205,0.19920732
MATH 341,HIST 206,0.09661777
MATH 341,HIST 209,0.20164524
MATH 341,HIST 229,0.178562
MATH 341,HIST 251,0.36034542
MATH 341,HIST 265,0.27459186
MATH 341,HIST 270,0.14627634
MATH 341,HIST 276,0.4326222
MATH 341,HIST 287,0.16398677
MATH 341,HIST 298,0.16890466
MATH 341,HIST 308,0.16552359
MATH 341,HIST 347,0.27593163
MATH 341,IDSC 198,0.4332543
MATH 341,IDSC 202,0.1804317
MATH 341,IDSC 238,0.4712542
MATH 341,IDSC 251,0.009546691
MATH 341,IDSC 280,0.20353034
MATH 341,IDSC 289,0.34336144
MATH 341,IDSC 298,0.3248961
MATH 341,JAPN 103,0.6511721
MATH 341,JAPN 206,0.25091258
MATH 341,JAPN 343,0.38176855
MATH 341,LATN 103,0.5986355
MATH 341,LATN 240,0.24750169
MATH 341,LING 110,0.39306128
MATH 341,LING 115,0.26920784
MATH 341,LING 135,0.17053813
MATH 341,LING 319,0.21950729
MATH 341,LTAM 220,-0.062416293
MATH 341,LTAM 398,0.24877577
MATH 341,MATH 111,0.7574395
MATH 341,MATH 120,0.7163824
MATH 341,MATH 134,0.5256707
MATH 341,MATH 210,0.5558061
MATH 341,MATH 232,0.38474995
MATH 341,MATH 236,0.7514068
MATH 341,MATH 241,0.5705801
MATH 341,MATH 271,0.40410843
MATH 341,MATH 297,0.58371973
MATH 341,MATH 331,0.6191552
MATH 341,MATH 341,1.0
MATH 341,MATH 342,0.7387148
MATH 341,MELA 230,0.15777965
MATH 341,MEST 395,0.27351055
MATH 341,MUSC 127,0.5640601
MATH 341,MUSC 204,0.59177625
MATH 341,MUSC 217,0.53735435
MATH 341,MUSC 221,0.38137954
MATH 341,MUSC 227,0.655998
MATH 341,MUSC 299,0.4559405
MATH 341,MUSC 313,0.3672799
MATH 341,NEUR 238,0.44216675
MATH 341,NEUR 239,0.6207624
MATH 341,NEUR 395,0.39445046
MATH 341,PHIL 119,0.17189424
MATH 341,PHIL 124,0.17411819
MATH 341,PHIL 202,0.14792396
MATH 341,PHIL 209,0.2109771
MATH 341,PHIL 210,0.44828203
MATH 341,PHIL 219,0.25942492
MATH 341,PHIL 270,0.26466346
MATH 341,PHIL 289,0.13615027
MATH 341,PHYS 123,0.40078613
MATH 341,PHYS 142,0.5493767
MATH 341,PHYS 145,0.7684406
MATH 341,PHYS 234,0.6344128
MATH 341,PHYS 235,0.86408865
MATH 341,PHYS 341,0.7831818
MATH 341,PHYS 342,0.52905434
MATH 341,PHYS 352,0.61660856
MATH 341,POSC 120,0.43503526
MATH 341,POSC 160,0.19526125
MATH 341,POSC 170,0.3383791
MATH 341,POSC 201,0.09129026
MATH 341,POSC 206.00,0.47349966
MATH 341,POSC 230,0.23710011
MATH 341,POSC 231,0.32716024
MATH 341,POSC 232.01,0.09580618
MATH 341,POSC 232.02,0.30364487
MATH 341,POSC 242,0.260955
MATH 341,POSC 252,0.5007875
MATH 341,POSC 266,0.07822666
MATH 341,POSC 272,0.56928957
MATH 341,POSC 302,0.0016912004
MATH 341,POSC 315,0.18932073
MATH 341,POSC 322,0.2267248
MATH 341,POSC 333,0.038095742
MATH 341,POSC 348,0.3552559
MATH 341,PSYC 110,0.36643404
MATH 341,PSYC 200,0.44734654
MATH 341,PSYC 201,0.41339377
MATH 341,PSYC 216,0.4971265
MATH 341,PSYC 217,0.43024096
MATH 341,PSYC 220,0.39967132
MATH 341,PSYC 256,0.4588042
MATH 341,PSYC 257,0.298632
MATH 341,PSYC 354,0.16219169
MATH 341,PSYC 382,0.12063922
MATH 341,PSYC 389,0.3469924
MATH 341,RELG 110,0.33005804
MATH 341,RELG 121,0.28482994
MATH 341,RELG 155,0.32893205
MATH 341,RELG 213,0.16635972
MATH 341,RELG 221,0.10416976
MATH 341,RELG 261,0.31938034
MATH 341,RELG 265,0.033790708
MATH 341,RELG 344,0.2930324
MATH 341,RUSS 103,0.5379656
MATH 341,RUSS 110,0.48506737
MATH 341,RUSS 207,0.56190723
MATH 341,RUSS 209,0.61729103
MATH 341,RUSS 228,0.06439136
MATH 341,RUSS 228F,0.3112306
MATH 341,RUSS 266,0.20868188
MATH 341,RUSS 267,-0.013712491
MATH 341,RUSS 307,0.44966784
MATH 341,RUSS 309,0.44690102
MATH 341,SOAN 110,0.084263735
MATH 341,SOAN 111,0.37541312
MATH 341,SOAN 214,0.100936115
MATH 341,SOAN 228,0.31591445
MATH 341,SOAN 240,0.16615646
MATH 341,SOAN 262,0.4883363
MATH 341,SOAN 312,0.50306
MATH 341,SOAN 313,0.29329914
MATH 341,SOAN 323,0.1856251
MATH 341,SPAN 103,0.3929415
MATH 341,SPAN 205,0.50839204
MATH 341,SPAN 208,0.45925698
MATH 341,SPAN 220,0.28288567
MATH 341,SPAN 263,0.4347968
MATH 341,SPAN 369,0.29571778
MATH 341,STAT 120,0.49131167
MATH 341,STAT 220,0.5466663
MATH 341,STAT 230,0.52572966
MATH 341,STAT 250,0.5646195
MATH 341,STAT 285,0.37603447
MATH 341,STAT 297,0.6024989
MATH 341,STAT 320,0.599702
MATH 341,THEA 110,0.6650064
MATH 341,THEA 185,0.3300803
MATH 341,THEA 190,0.4353416
MATH 341,THEA 199,0.28939497
MATH 341,THEA 226,0.22312604
MATH 341,THEA 245,0.32487357
MATH 342,AFST 289,0.5522299
MATH 342,AFST 300,0.30836624
MATH 342,AMST 115,0.26862797
MATH 342,AMST 269,0.49448368
MATH 342,AMST 321,0.21396054
MATH 342,AMST 396.00,0.7163324
MATH 342,ARBC 103,0.39273736
MATH 342,ARBC 206,0.29246172
MATH 342,ARBC 222,0.51402175
MATH 342,ARBC 223,0.48721105
MATH 342,ARBC 371,0.2063135
MATH 342,ARCN 112,0.3834246
MATH 342,ARCN 222,0.17544456
MATH 342,ARTH 214,0.36046153
MATH 342,ARTH 298,0.1261409
MATH 342,ARTS 113,0.20482902
MATH 342,ARTS 122,0.35735953
MATH 342,ARTS 139,0.1933901
MATH 342,ARTS 230,0.35427552
MATH 342,ARTS 252,0.45760712
MATH 342,ARTS 262,0.5298738
MATH 342,ARTS 298,0.022147918
MATH 342,ARTS 322,0.09637931
MATH 342,ARTS 339,0.14634469
MATH 342,ARTS 374,0.3515874
MATH 342,ASLN 111,0.32145208
MATH 342,ASST 110,0.3371763
MATH 342,ASST 285,0.38788745
MATH 342,ASTR 113,0.3510919
MATH 342,ASTR 233,0.73808926
MATH 342,BIOC 311,0.55716217
MATH 342,BIOC 331,0.16569504
MATH 342,BIOL 125,0.23904645
MATH 342,BIOL 126,0.30429262
MATH 342,BIOL 240,0.33272085
MATH 342,BIOL 241,0.4985916
MATH 342,BIOL 352,0.60584146
MATH 342,BIOL 353,0.6285364
MATH 342,BIOL 370,0.20559877
MATH 342,BIOL 378,0.15135197
MATH 342,CAMS 110,0.26174402
MATH 342,CAMS 111,0.17209406
MATH 342,CAMS 186,0.28448358
MATH 342,CAMS 187,0.06865371
MATH 342,CAMS 214,0.2172995
MATH 342,CAMS 229,0.17743346
MATH 342,CAMS 230,0.13588738
MATH 342,CAMS 265,0.43186578
MATH 342,CAMS 272,0.04708742
MATH 342,CAMS 277,0.27420515
MATH 342,CCST 208,0.3740325
MATH 342,CGSC 130.00,0.49407917
MATH 342,CGSC 330,0.4264755
MATH 342,CHEM 123,0.6501361
MATH 342,CHEM 224,0.5339032
MATH 342,CHEM 234,0.3591619
MATH 342,CHEM 300.00,0.09775895
MATH 342,CHEM 348,0.36315924
MATH 342,CHEM 349,0.33345327
MATH 342,CHEM 351,0.45570073
MATH 342,CHEM 352,0.6228356
MATH 342,CHEM 362,0.29009163
MATH 342,CHIN 103,0.5850989
MATH 342,CHIN 206,0.30955905
MATH 342,CHIN 251,0.23051699
MATH 342,CHIN 358,0.0401375
MATH 342,CLAS 123,0.2368009
MATH 342,CLAS 142,0.1883236
MATH 342,CLAS 214,0.34999478
MATH 342,CLAS 240,0.19435555
MATH 342,CS 111,0.5625061
MATH 342,CS 201,0.5000742
MATH 342,CS 202,0.51374507
MATH 342,CS 208,0.45384213
MATH 342,CS 251,0.5003072
MATH 342,CS 252,0.47306147
MATH 342,CS 254,0.67583877
MATH 342,CS 257,0.36588448
MATH 342,CS 304,0.36069638
MATH 342,CS 311,0.6054331
MATH 342,CS 320,0.35114276
MATH 342,CS 347,0.2213236
MATH 342,CS 348,0.610593
MATH 342,CS 361,0.13823928
MATH 342,DANC 107,0.23716392
MATH 342,DANC 148,0.31025955
MATH 342,DANC 190,0.19020559
MATH 342,DANC 200,0.33950704
MATH 342,DANC 206,0.2653759
MATH 342,DANC 208,0.1767198
MATH 342,DANC 279,0.38008982
MATH 342,DANC 309,0.4473792
MATH 342,DANC 310,0.33917278
MATH 342,DANC 350,0.24890082
MATH 342,DGAH 398,0.24300689
MATH 342,ECON 110,0.42295736
MATH 342,ECON 111,0.53628004
MATH 342,ECON 265,0.67575896
MATH 342,ECON 269,0.15863587
MATH 342,ECON 270,0.44693893
MATH 342,ECON 274,0.25263676
MATH 342,ECON 277,0.21967919
MATH 342,ECON 280,0.3877196
MATH 342,ECON 330,0.36653596
MATH 342,ECON 331,0.46261877
MATH 342,ECON 398,0.07811747
MATH 342,EDUC 110,0.14625974
MATH 342,EDUC 242,0.27129602
MATH 342,EDUC 338,0.5649528
MATH 342,EDUC 385,0.2202051
MATH 342,EDUC 395,0.1278061
MATH 342,ENGL 109,0.27850863
MATH 342,ENGL 115,0.45965335
MATH 342,ENGL 160,0.017325139
MATH 342,ENGL 202,0.46179697
MATH 342,ENGL 209,0.25916567
MATH 342,ENGL 230,0.17484081
MATH 342,ENGL 253,-0.10023691
MATH 342,ENGL 255,0.05752017
MATH 342,ENGL 268,0.43557903
MATH 342,ENGL 295,0.04695492
MATH 342,ENGL 338,0.23199318
MATH 342,ENGL 370,0.19546251
MATH 342,ENGL 371,0.19789012
MATH 342,ENGL 395.00,0.46872005
MATH 342,EUST 101.07,0.037000347
MATH 342,EUST 207,0.13610631
MATH 342,FREN 103,0.18214282
MATH 342,FREN 208,0.2978928
MATH 342,FREN 210,0.33762944
MATH 342,FREN 245,0.30574954
MATH 342,FREN 254,0.53456736
MATH 342,FREN 255,0.22672352
MATH 342,FREN 259,0.26270127
MATH 342,FREN 310,0.43969667
MATH 342,GEOL 110,0.49354634
MATH 342,GEOL 230,0.2190917
MATH 342,GEOL 240,0.47535345
MATH 342,GEOL 255,0.3965075
MATH 342,GERM 103,0.45499557
MATH 342,GERM 217,0.16159154
MATH 342,GERM 221,0.46718362
MATH 342,GRK 102,0.31829673
MATH 342,GRK 226,0.19861874
MATH 342,GWSS 110,0.3936453
MATH 342,GWSS 200,0.25219563
MATH 342,GWSS 398.00,0.38019428
MATH 342,HEBR 102,0.3039135
MATH 342,HIST 111,0.36324003
MATH 342,HIST 116,0.41309404
MATH 342,HIST 153,0.46188158
MATH 342,HIST 201,0.22893631
MATH 342,HIST 205,0.23664191
MATH 342,HIST 206,0.2607632
MATH 342,HIST 209,0.38517898
MATH 342,HIST 229,0.3367777
MATH 342,HIST 251,0.20383388
MATH 342,HIST 265,0.18806045
MATH 342,HIST 270,0.11677749
MATH 342,HIST 276,0.4173902
MATH 342,HIST 287,0.28958377
MATH 342,HIST 298,-0.03749338
MATH 342,HIST 308,0.4496512
MATH 342,HIST 347,0.23952535
MATH 342,IDSC 198,0.30773383
MATH 342,IDSC 202,0.057502434
MATH 342,IDSC 238,0.51410276
MATH 342,IDSC 251,0.14685889
MATH 342,IDSC 280,0.13989224
MATH 342,IDSC 289,0.15775055
MATH 342,IDSC 298,0.08418966
MATH 342,JAPN 103,0.44777587
MATH 342,JAPN 206,0.19692041
MATH 342,JAPN 343,0.2815713
MATH 342,LATN 103,0.26760554
MATH 342,LATN 240,0.19636685
MATH 342,LING 110,0.47034743
MATH 342,LING 115,0.21486531
MATH 342,LING 135,0.42703465
MATH 342,LING 319,0.28324383
MATH 342,LTAM 220,0.18033361
MATH 342,LTAM 398,0.0983752
MATH 342,MATH 111,0.87136877
MATH 342,MATH 120,0.7750054
MATH 342,MATH 134,0.75838494
MATH 342,MATH 210,0.6731181
MATH 342,MATH 232,0.64908344
MATH 342,MATH 236,0.8094013
MATH 342,MATH 241,0.60495305
MATH 342,MATH 271,0.5527411
MATH 342,MATH 297,0.58959967
MATH 342,MATH 331,0.6659501
MATH 342,MATH 341,0.7387148
MATH 342,MATH 342,1.0
MATH 342,MELA 230,0.3593008
MATH 342,MEST 395,0.18212919
MATH 342,MUSC 127,0.41181937
MATH 342,MUSC 204,0.4719002
MATH 342,MUSC 217,0.3934021
MATH 342,MUSC 221,0.13828267
MATH 342,MUSC 227,0.66776544
MATH 342,MUSC 299,0.44831106
MATH 342,MUSC 313,0.44897878
MATH 342,NEUR 238,0.4676251
MATH 342,NEUR 239,0.5315419
MATH 342,NEUR 395,0.19142218
MATH 342,PHIL 119,0.40245235
MATH 342,PHIL 124,0.28183234
MATH 342,PHIL 202,0.25287014
MATH 342,PHIL 209,0.47027966
MATH 342,PHIL 210,0.5288498
MATH 342,PHIL 219,0.3350454
MATH 342,PHIL 270,0.45881164
MATH 342,PHIL 289,0.21830733
MATH 342,PHYS 123,0.2510977
MATH 342,PHYS 142,0.5004348
MATH 342,PHYS 145,0.62526023
MATH 342,PHYS 234,0.7168852
MATH 342,PHYS 235,0.5764216
MATH 342,PHYS 341,0.76866853
MATH 342,PHYS 342,0.48761448
MATH 342,PHYS 352,0.60342836
MATH 342,POSC 120,0.6021603
MATH 342,POSC 160,0.3773716
MATH 342,POSC 170,0.520322
MATH 342,POSC 201,0.22200264
MATH 342,POSC 206.00,0.23557265
MATH 342,POSC 230,0.33251148
MATH 342,POSC 231,0.2508256
MATH 342,POSC 232.01,0.38678724
MATH 342,POSC 232.02,0.21110712
MATH 342,POSC 242,0.2552823
MATH 342,POSC 252,0.41216147
MATH 342,POSC 266,0.30490464
MATH 342,POSC 272,0.42678806
MATH 342,POSC 302,0.28504792
MATH 342,POSC 315,0.27447194
MATH 342,POSC 322,0.22189195
MATH 342,POSC 333,0.322946
MATH 342,POSC 348,0.51408774
MATH 342,PSYC 110,0.5026879
MATH 342,PSYC 200,0.60294837
MATH 342,PSYC 201,0.2756335
MATH 342,PSYC 216,0.62022203
MATH 342,PSYC 217,0.4231337
MATH 342,PSYC 220,0.5703609
MATH 342,PSYC 256,0.61282265
MATH 342,PSYC 257,0.37320957
MATH 342,PSYC 354,0.24262078
MATH 342,PSYC 382,0.4529175
MATH 342,PSYC 389,0.17634174
MATH 342,RELG 110,0.41215542
MATH 342,RELG 121,0.3406801
MATH 342,RELG 155,0.53617775
MATH 342,RELG 213,0.5228591
MATH 342,RELG 221,0.35554987
MATH 342,RELG 261,0.4198599
MATH 342,RELG 265,0.3804402
MATH 342,RELG 344,0.37042317
MATH 342,RUSS 103,0.24055342
MATH 342,RUSS 110,0.25587067
MATH 342,RUSS 207,0.33376142
MATH 342,RUSS 209,0.37418476
MATH 342,RUSS 228,0.16892825
MATH 342,RUSS 228F,0.30751547
MATH 342,RUSS 266,0.20901103
MATH 342,RUSS 267,0.010172979
MATH 342,RUSS 307,0.24772973
MATH 342,RUSS 309,0.2679064
MATH 342,SOAN 110,0.25862426
MATH 342,SOAN 111,0.26919186
MATH 342,SOAN 214,0.3751508
MATH 342,SOAN 228,0.24593295
MATH 342,SOAN 240,0.21477324
MATH 342,SOAN 262,0.63694465
MATH 342,SOAN 312,0.4489338
MATH 342,SOAN 313,0.42232805
MATH 342,SOAN 323,0.30427656
MATH 342,SPAN 103,0.23156665
MATH 342,SPAN 205,0.2296346
MATH 342,SPAN 208,0.24955463
MATH 342,SPAN 220,0.19398929
MATH 342,SPAN 263,0.16208375
MATH 342,SPAN 369,0.3989152
MATH 342,STAT 120,0.688563
MATH 342,STAT 220,0.7496831
MATH 342,STAT 230,0.6522955
MATH 342,STAT 250,0.6928769
MATH 342,STAT 285,0.39281592
MATH 342,STAT 297,0.6065157
MATH 342,STAT 320,0.605693
MATH 342,THEA 110,0.47930783
MATH 342,THEA 185,0.26330748
MATH 342,THEA 190,0.22877863
MATH 342,THEA 199,0.118536524
MATH 342,THEA 226,0.19866017
MATH 342,THEA 245,0.31651613
MELA 230,AFST 289,0.484606
MELA 230,AFST 300,0.6235446
MELA 230,AMST 115,0.5412903
MELA 230,AMST 269,0.13805886
MELA 230,AMST 321,0.4836823
MELA 230,AMST 396.00,0.4810255
MELA 230,ARBC 103,-0.056451663
MELA 230,ARBC 206,0.26019695
MELA 230,ARBC 222,0.08170209
MELA 230,ARBC 223,-0.1336801
MELA 230,ARBC 371,0.22010458
MELA 230,ARCN 112,0.5792324
MELA 230,ARCN 222,0.6642137
MELA 230,ARTH 214,0.46135697
MELA 230,ARTH 298,0.21023662
MELA 230,ARTS 113,0.2947493
MELA 230,ARTS 122,0.0232891
MELA 230,ARTS 139,0.09789394
MELA 230,ARTS 230,0.07313608
MELA 230,ARTS 252,0.03508307
MELA 230,ARTS 262,0.34405634
MELA 230,ARTS 298,0.07529237
MELA 230,ARTS 322,-0.21153909
MELA 230,ARTS 339,0.07104853
MELA 230,ARTS 374,-0.22977835
MELA 230,ASLN 111,0.17877276
MELA 230,ASST 110,0.14180838
MELA 230,ASST 285,0.4127814
MELA 230,ASTR 113,0.006355675
MELA 230,ASTR 233,0.32106572
MELA 230,BIOC 311,0.079408504
MELA 230,BIOC 331,0.15703866
MELA 230,BIOL 125,0.08043386
MELA 230,BIOL 126,0.019598724
MELA 230,BIOL 240,0.090960026
MELA 230,BIOL 241,0.13414913
MELA 230,BIOL 352,0.11057827
MELA 230,BIOL 353,0.37994614
MELA 230,BIOL 370,0.19743104
MELA 230,BIOL 378,0.48967057
MELA 230,CAMS 110,0.22907048
MELA 230,CAMS 111,0.1346179
MELA 230,CAMS 186,0.5579753
MELA 230,CAMS 187,0.28678098
MELA 230,CAMS 214,0.6218398
MELA 230,CAMS 229,0.24496299
MELA 230,CAMS 230,0.40226147
MELA 230,CAMS 265,0.3262634
MELA 230,CAMS 272,0.17471115
MELA 230,CAMS 277,0.21756871
MELA 230,CCST 208,0.26290682
MELA 230,CGSC 130.00,0.0140921455
MELA 230,CGSC 330,-0.116501465
MELA 230,CHEM 123,0.26336077
MELA 230,CHEM 224,0.027328484
MELA 230,CHEM 234,-0.009594705
MELA 230,CHEM 300.00,0.36766416
MELA 230,CHEM 348,-0.037334867
MELA 230,CHEM 349,0.12315485
MELA 230,CHEM 351,-0.18742332
MELA 230,CHEM 352,0.15367292
MELA 230,CHEM 362,0.08649774
MELA 230,CHIN 103,0.53927314
MELA 230,CHIN 206,0.6005702
MELA 230,CHIN 251,0.47363558
MELA 230,CHIN 358,0.47759813
MELA 230,CLAS 123,0.4040417
MELA 230,CLAS 142,0.49880695
MELA 230,CLAS 214,0.5819666
MELA 230,CLAS 240,0.68043077
MELA 230,CS 111,-0.046517726
MELA 230,CS 201,0.28222823
MELA 230,CS 202,-0.23010515
MELA 230,CS 208,0.07787854
MELA 230,CS 251,0.22467129
MELA 230,CS 252,-0.10579595
MELA 230,CS 254,0.25148174
MELA 230,CS 257,0.10967534
MELA 230,CS 304,0.1961801
MELA 230,CS 311,0.5039388
MELA 230,CS 320,0.012450518
MELA 230,CS 347,0.2523184
MELA 230,CS 348,0.07109554
MELA 230,CS 361,0.07797042
MELA 230,DANC 107,0.26433986
MELA 230,DANC 148,0.45127007
MELA 230,DANC 190,0.07658387
MELA 230,DANC 200,0.25611237
MELA 230,DANC 206,0.17108102
MELA 230,DANC 208,0.25797924
MELA 230,DANC 279,0.058205247
MELA 230,DANC 309,0.3949043
MELA 230,DANC 310,0.18024619
MELA 230,DANC 350,0.073634624
MELA 230,DGAH 398,-0.0073791253
MELA 230,ECON 110,0.08610979
MELA 230,ECON 111,0.04877667
MELA 230,ECON 265,-0.013415852
MELA 230,ECON 269,0.26933277
MELA 230,ECON 270,0.059743606
MELA 230,ECON 274,0.36795977
MELA 230,ECON 277,0.35308808
MELA 230,ECON 280,0.33687747
MELA 230,ECON 330,0.15198837
MELA 230,ECON 331,0.25064617
MELA 230,ECON 398,0.3852953
MELA 230,EDUC 110,0.23745239
MELA 230,EDUC 242,0.5339279
MELA 230,EDUC 338,0.4906474
MELA 230,EDUC 385,0.3762402
MELA 230,EDUC 395,0.59765285
MELA 230,ENGL 109,0.05655926
MELA 230,ENGL 115,-0.14060242
MELA 230,ENGL 160,-0.10975176
MELA 230,ENGL 202,0.18148881
MELA 230,ENGL 209,0.17698954
MELA 230,ENGL 230,0.017308678
MELA 230,ENGL 253,0.13973789
MELA 230,ENGL 255,0.04799427
MELA 230,ENGL 268,0.17643747
MELA 230,ENGL 295,-0.012252932
MELA 230,ENGL 338,0.38511297
MELA 230,ENGL 370,0.0053249905
MELA 230,ENGL 371,0.094472475
MELA 230,ENGL 395.00,0.29013705
MELA 230,EUST 101.07,0.45042345
MELA 230,EUST 207,0.5556203
MELA 230,FREN 103,-0.02537281
MELA 230,FREN 208,0.045824595
MELA 230,FREN 210,0.17137249
MELA 230,FREN 245,0.24734437
MELA 230,FREN 254,0.3692329
MELA 230,FREN 255,0.49559626
MELA 230,FREN 259,0.14033161
MELA 230,FREN 310,0.21517842
MELA 230,GEOL 110,0.33818775
MELA 230,GEOL 230,0.38367686
MELA 230,GEOL 240,-0.007860176
MELA 230,GEOL 255,0.16421884
MELA 230,GERM 103,0.43530884
MELA 230,GERM 217,0.33474725
MELA 230,GERM 221,0.5125036
MELA 230,GRK 102,0.25498086
MELA 230,GRK 226,0.23207003
MELA 230,GWSS 110,0.77204597
MELA 230,GWSS 200,0.71251315
MELA 230,GWSS 398.00,0.5951549
MELA 230,HEBR 102,0.31440145
MELA 230,HIST 111,0.38301143
MELA 230,HIST 116,0.39092603
MELA 230,HIST 153,0.4432354
MELA 230,HIST 201,0.49901134
MELA 230,HIST 205,0.39543903
MELA 230,HIST 206,0.6786046
MELA 230,HIST 209,0.69088894
MELA 230,HIST 229,0.64270407
MELA 230,HIST 251,0.53921413
MELA 230,HIST 265,0.35572746
MELA 230,HIST 270,0.32990447
MELA 230,HIST 276,0.6528564
MELA 230,HIST 287,0.43326232
MELA 230,HIST 298,0.30656528
MELA 230,HIST 308,0.62412965
MELA 230,HIST 347,0.5555871
MELA 230,IDSC 198,0.23809607
MELA 230,IDSC 202,0.40304375
MELA 230,IDSC 238,0.4927248
MELA 230,IDSC 251,0.011315397
MELA 230,IDSC 280,0.13077764
MELA 230,IDSC 289,0.20938024
MELA 230,IDSC 298,0.27564287
MELA 230,JAPN 103,0.32008886
MELA 230,JAPN 206,0.33792993
MELA 230,JAPN 343,0.39531156
MELA 230,LATN 103,0.016971447
MELA 230,LATN 240,0.33676168
MELA 230,LING 110,-0.09841796
MELA 230,LING 115,-0.13898998
MELA 230,LING 135,0.16637467
MELA 230,LING 319,0.29471746
MELA 230,LTAM 220,0.47420377
MELA 230,LTAM 398,-0.08058188
MELA 230,MATH 111,0.3224463
MELA 230,MATH 120,0.37391266
MELA 230,MATH 134,0.033973943
MELA 230,MATH 210,0.3866398
MELA 230,MATH 232,-0.06762259
MELA 230,MATH 236,0.21930026
MELA 230,MATH 241,0.09182386
MELA 230,MATH 271,-0.24947783
MELA 230,MATH 297,0.25223494
MELA 230,MATH 331,-0.07866456
MELA 230,MATH 341,0.15777965
MELA 230,MATH 342,0.3593008
MELA 230,MELA 230,1.0000001
MELA 230,MEST 395,0.3052702
MELA 230,MUSC 127,0.04433296
MELA 230,MUSC 204,-0.08234745
MELA 230,MUSC 217,0.3442933
MELA 230,MUSC 221,0.05807345
MELA 230,MUSC 227,-0.07937602
MELA 230,MUSC 299,0.004884293
MELA 230,MUSC 313,-0.056978025
MELA 230,NEUR 238,-0.053054065
MELA 230,NEUR 239,0.15809129
MELA 230,NEUR 395,0.1615645
MELA 230,PHIL 119,0.28213075
MELA 230,PHIL 124,0.34395286
MELA 230,PHIL 202,0.29174632
MELA 230,PHIL 209,0.3479665
MELA 230,PHIL 210,0.14518425
MELA 230,PHIL 219,0.15133916
